<Trait>	Trait_1_H2_0.25	Trait_2_H2_0.75	Rep
K201	-1.14806559367686	-0.0321358481926857	3
K4	-1.22718567221785	-0.997952197906607	3
K41	-0.67231231978351	0.558525883552408	3
K47	6.72221450743508	1.24705832405378	3
K55	4.40640624300498	2.43154974745784	3
K64	3.64619866587216	0.940943694467311	3
Ki11	-0.426178025156846	1.57819639422298	3
Ki21	4.55809783635784	3.10055920294182	3
Ki3	3.09400618367599	0.721737402937936	3
Ki43	-2.23287648902182	1.71299746089659	3
KO679Y	-2.17137985564329	0.570253471635973	3
KUNG-70	0.0698932464259746	0.159917984795927	3
Ky21	-1.74128558622208	0.0658054297031963	3
Ky226	-0.0280696322242529	0.0695752052520772	3
Ky228	-0.579254218009632	1.57698686524609	3
L_127	-4.39460842821027	-1.49619950047769	3
L_135	-7.54208666564404	-1.94670011842661	3
L_139	-1.05405723141028	0.0952021649176444	3
L_155	-2.76296126115173	-0.713217155099167	3
L_289	1.97956315421624	0.401829006865683	3
L222	2.20591062713891	-0.298241488325962	3
L317	5.32383252105025	1.79717744737893	3
LE23	-5.5621163315063	-2.27223172739162	3
LH1	1.76912510686247	0.619986320334084	3
LH119	2.2043875535182	-1.87674003251578	3
LH123HT	2.5004477171691	-1.35265422785034	3
LH127	-1.69221482936932	-1.72370803374545	3
LH128	-1.80862778260109	-0.238578680211974	3
LH132	2.54822113124369	-0.668868131793817	3
LH143_(Maintainer)	1.09410431190265	0.0110582980895277	3
LH143_CMS	-1.42565857710902	1.25311387158552	3
LH145	-5.05590087833642	-0.385101333532165	3
LH146Ht	1.10065608839793	2.2625171415432	3
LH149	4.29466109985124	-1.64764902141424	3
LH150	-2.29701739066547	-2.64248708286204	3
LH156	-2.45081417286711	0.226816605293662	3
LH159	-0.0463884402811738	-0.0654367210145793	3
LH160	-6.32224288082298	-3.21787598989709	3
LH162	-1.77708786272501	1.08599310869007	3
LH163	2.29007026867106	-2.38917301274801	3
LH164	-2.29700759157057	-0.810402359779513	3
LH165	2.58479355702959	-0.791817082147034	3
LH166	1.77783698857745	-0.555363523318594	3
LH167	-1.4234106052344	0.513210013043679	3
LH169Ht	3.27157065490641	2.83161367768075	3
LH172	-1.18174997758746	0.320225747796878	3
LH175	-0.954673243627363	1.72061329731145	3
LH181	-10.0255498807968	-1.11514779237385	3
LH183	-5.2762568547581	-2.21922456331341	3
LH184	0.677192200651241	-0.546881904253242	3
LH185	0.619207647192475	0.328466072753954	3
LH186	3.85996686744446	1.44428085417749	3
LH188	3.88265919556598	0.318333662758279	3
LH189Ht	1.4504923547222	-0.184553216362159	3
LH190	2.06810024741849	-1.06063664540265	3
LH191	3.02297786411806	-1.34479145447165	3
LH192	2.97680962989729	-1.33137636855403	3
LH193	-4.41232405389764	-0.854995019931967	3
LH194	0.4585172324222	-0.484847835784231	3
LH195	-1.85860101225707	0.16638098097432	3
LH196	-2.10718934092179	-0.848471314797299	3
LH197	6.49323923602713	-0.759758862743211	3
LH198	-0.298332252606989	-1.66242693605046	3
LH199	-4.95337868601694	-2.09442607738441	3
LH200	3.3143941030403	1.0563471344337	3
LH202	-1.92662171607874	-0.609440326098362	3
LH204	2.89802745842201	0.961963810852505	3
LH205	-0.643970593764315	2.24793680238776	3
LH206	-0.622619694635777	0.324084309634333	3
LH208	-0.475519573160519	0.429966353724924	3
LH209	-3.08533765777648	0.401864024987048	3
LH210	-1.54840915435978	-2.22446181734182	3
LH211	-4.30913992259972	-1.67084135235823	3
LH212Ht	-6.29037682741924	-2.02908751016289	3
LH213	-3.31307930423772	-2.77842199393372	3
LH214	-4.42949868381915	-1.7712809079057	3
LH215	-3.25328015490723	-1.79235789878383	3
LH216	0.175631366196968	-2.44721365746856	3
LH217	2.82318599352711	-0.248978820847186	3
LH218	-0.942797192767832	-2.61246669613975	3
LH220Ht	0.957682074945598	2.08819201228938	3
LH222	2.18356006725811	1.45869770217208	3
LH223	-3.28539684707747	-0.128043041122923	3
LH224	1.30358583789059	0.339014954373642	3
LH225	3.1794497477384	-0.31051809965587	3
LH231	0.529509970028108	2.46115609068001	3
LH250	-2.44878021107138	-1.04315705574772	3
LH252	-2.72904480218503	0.0974309760086128	3
LH260	-5.25055701984547	-3.69736909714298	3
LH284	-2.85517066307888	-2.02702723476319	3
LH299	-0.523992503902397	-4.21183365251865	3
LH38	0.568086057115834	-2.57928249853542	3
LH39	2.66547980613658	-0.107610566047592	3
LH51	-3.79975532833627	-3.15394123993143	3
LH52	-3.24714570235058	-3.64562634806426	3
LH54	-0.827639222355607	-1.93967353666395	3
LH57	3.80997415943973	0.526378455063292	3
LH59	-0.523171030627568	-0.215640085002962	3
LH60	3.10070579649852	-0.593311065513533	3
LH61	-0.180857032490295	-2.0652644962156	3
LH74	2.82122396429996	1.61689173982164	3
LH82	1.73453075799394	2.99930064079357	3
LH85	-2.73328408896047	-0.790723803096737	3
LH93	-3.86966079475499	-2.75947228898525	3
LP1_NR_Ht	0.630446445088232	0.672947083692547	3
Lp215D	-0.683581239258411	-0.379290872417187	3
LP5	0.42551789086334	-0.260533753967988	3
M14	2.38428519271612	-3.16093030808349	3
M162W	1.53859949466924	0.156050749142655	3
M37W	2.20562808058135	0.963601247837887	3
MEF156-55-2	-2.72447162171732	-0.23677357169093	3
ML606	-2.56343866840684	0.0581327857231847	3
Mo13	-1.37905550720773	-1.03625305474037	3
Mo15W	0.312278777498517	-2.17361739642768	3
Mo16W	-4.92844995289509	0.286491022982824	3
Mo17	-3.73886381724215	-2.12353542991441	3
Mo18W	4.35923935711046	2.38590000049123	3
Mo1W	3.87360622512748	0.693252660406856	3
Mo23W	-5.9423499675128	1.0851737697499	3
Mo24W	-3.46647677735319	-2.38158018243777	3
Mo28W	-2.70439262666653	-1.31393816385393	3
Mo3	3.27301975711605	-0.165755955688585	3
Mo30W	1.70582980483123	1.12807507591829	3
Mo39	2.16537746172014	2.27622317478504	3
Mo44	-2.56489935065747	0.0864870586803537	3
Mo45	-1.78320397132482	0.4316213608318	3
Mo46	2.48086282683024	0.522690509335616	3
Mo47	0.721131987858808	0.760521460893463	3
Mo5	2.33840884604222	2.63744114362627	3
Mo7	1.12907377705896	-0.438760625109482	3
MoG	-0.175671724518776	-1.36877271104249	3
Mp339	-0.567589530244874	2.22346224005167	3
MQ305	-5.50944054609284	-1.72494691517987	3
MS106	2.83990794377292	1.640613480516	3
MS116	-2.32335401526286	-0.729287619794609	3
MS12	-5.25974874709588	0.564132949305956	3
MS132	-0.204919624587808	-0.841834784227599	3
MS1334	-1.76311550486934	1.07464395321032	3
MS142	-0.78448345714181	2.05084588267659	3
MS153	0.667454320073246	1.21498397203238	3
MS200	-2.23311807287984	0.569341272416089	3
MS211	-4.22414729941519	-0.370746360628773	3
MS221	-1.49153170070787	0.272030376784446	3
MS222	1.4766772431193	0.46848094089562	3
MS223	-4.52486964818734	1.02047377487758	3
MS224	2.33114321412903	-0.194595484984447	3
MS225	-3.9424855527346	-2.68509729883256	3
MS226	-0.744567875374175	-0.669716665347028	3
MS24A	-4.95849913665346	0.122206978938042	3
MS67	2.3011551964469	1.33797849879585	3
MS71	-4.07271333839745	-1.15451957679078	3
MS72	-1.1076611781726	-1.614737978613	3
Mt42	0.192987489850741	-1.17145149002146	3
N192	-3.29662991440374	-0.605381788284426	3
N193	-3.36816402672737	-2.12058306502505	3
N197	-5.92672870351141	-2.30669027215073	3
N199	1.13615379415315	-1.60844212726007	3
N200	-5.53455298949654	-3.31249253071541	3
N201	-0.328697833402857	1.57298399443968	3
N209	-0.595840091651202	-0.706370789162286	3
N211	-2.78130183261259	-1.14261867962924	3
N215	-0.443411531904654	0.836298628418077	3
N216	1.67125270101492	-1.97525369762225	3
N217	-1.09885105689191	0.151937037708089	3
N218	-0.80292494232465	0.622220206228821	3
N28	2.32101643813127	0.494576118405543	3
N28E	4.67823684808205	2.78066216624817	3
N28Ht	2.54932748623378	-1.88799061505586	3
N501	-2.61069674596218	0.293824545330645	3
N523	-4.52835343283203	-1.85658166813918	3
N527	-0.312681750325072	0.249204638746585	3
N534	-7.60815578077405	-2.59981381673925	3
N538	-2.70572601745461	-1.23142307934704	3
N540	-2.81718048306064	0.248629610741724	3
N542	-3.74922683362585	-3.6265539853141	3
N545	-4.01019265235434	-0.748996699662883	3
N6	-2.8026137355461	-0.872102000563723	3
N7A	1.03725508468309	0.182317001654005	3
NC13	3.68880670874583	0.266051127908368	3
NC230	3.05742035503269	0.246826833973565	3
NC232	-3.14090277479773	-1.3601022529166	3
NC236	3.80734500168701	-0.135704281842411	3
NC250	2.78417394913293	-0.873795921930863	3
NC258	-2.46034220498416	-0.680089528087586	3
NC260	-0.333501192832256	0.0685976497766632	3
NC262	2.73755627297078	-0.031104984891302	3
NC264	1.12919958232592	1.54189777986443	3
NC290A	0.559291493998606	-0.0260724026806579	3
NC294	0.286139512689689	-1.34046082385051	3
NC298	3.76308912359429	1.78183163379247	3
NC302	0.29672455033735	2.45506987867853	3
NC304	5.0231711305817	1.15432588302599	3
NC306	-3.97771392385025	0.199892899111076	3
NC310	-0.859948610307612	-0.431002308268973	3
NC314	2.69824727809979	-0.839028140321542	3
NC318	1.27357641540143	1.30758091100364	3
NC324	-0.331781476771861	-1.6419500807793	3
NC326	0.136511299229234	-2.26093462287712	3
NC328	-0.000995076383614846	-1.75368913858369	3
NC338	2.77377172260625	1.24056422471127	3
NC340	2.13769313922431	2.13517833727915	3
NC342	-1.03136866080911	0.00401240502708045	3
NC344	-2.55852326448466	-0.930378305626765	3
NC348	-2.28674242991016	-0.0415253927112529	3
NC350	3.2766480802204	2.36819726006248	3
NC356	0.98266449506311	2.42443643433272	3
NC358	2.82836037189336	3.45383300906725	3
NC362	2.86409921944946	-1.24545342640316	3
NC364	-1.46391510879191	-0.257206483065979	3
NC368	1.67306569530935	-0.399099964794152	3
NC412	3.59316060040355	1.0548256097543	3
NC472	-0.613104573976623	-1.38211902482174	3
ND1	1.55237023540931	-0.237005589090372	3
ND101	1.56735986429073	0.340351954093709	3
ND167	1.84980539509728	1.97539440833705	3
ND230	1.21830570226096	0.320865429453363	3
ND245	3.03499283384336	2.90040376336824	3
ND246	3.03471140326475	2.070434161171	3
ND247	3.13028331822454	0.539426873298302	3
ND249	-1.27047223478129	0.423075141331699	3
ND251	-2.77957993037742	-2.04748592065624	3
ND259	2.37997569441091	0.284817335899363	3
ND260	-0.752523729509303	0.345387035850545	3
ND262	1.63394079351456	-0.0119116817794621	3
ND265	-1.9171799083093	-2.24781753984914	3
ND283	-4.81313910309182	-1.45338571817509	3
ND287	-2.67079154589181	0.65960682552387	3
NK740	-4.55543431135353	-1.95441852327513	3
NK792	-1.06903058823899	-0.368508463926972	3
NK794	-4.48944356603247	-0.86142328733969	3
NK807	-3.04769084281355	-0.980657533763452	3
NK907	3.58174765283721	1.70903123256187	3
NKBCC03	-5.46399230196216	-3.36700324490935	3
NKH8431	2.49274066368542	-2.21015892646723	3
NKNP899	0.504216234838038	0.779720638824885	3
NKNP901	-0.82303086516945	-0.74799686793208	3
NO._380	1.16958841519721	0.135987686916392	3
NORTH_7	0.323785807546347	1.06858409385573	3
NP87	-0.420490008018527	0.795023897152039	3
NQ402	-1.97365383046526	-0.475793779196947	3
NQ508	-3.92760316254219	-0.0695919694232491	3
NS501	2.85301899244817	0.201948144743826	3
NS701	1.23877900011495	-0.347866450905868	3
NY_159_(Neveh_Yaar)	1.9792705535643	2.91777121585358	3
NY_166_(Neveh_Yaar)	-0.483285242367731	1.71453906136356	3
NY6371	-3.21219576136333	1.68557203653505	3
Ny821	-3.36862119105618	-1.64489021971548	3
OC19	2.93720683778558	0.952558340104705	3
Oh1EP	-1.65295023276423	-1.91270918057219	3
Oh3167B	-3.52790330210222	0.160816496920466	3
Oh33	1.26373666955454	-2.18996428036037	3
Oh40B	0.40138010921338	0.613972344405499	3
Oh43	-1.16234754847712	0.764284455123803	3
Oh43E	1.75940021631395	-1.05974951913906	3
Oh603	1.35403786918201	-1.00569452220681	3
Oh7	3.70834213715594	-0.3519553863971	3
Oh7B	0.484371581796451	-0.542897942618764	3
OQ101	1.79306096325505	-0.712238417820978	3
OQ403	-2.75028486112091	-1.07923824499279	3
OQ601	-3.89512979014417	-0.204316906583123	3
OQ603	-2.12153396169872	-0.91360524178206	3
Os420	-0.37146505238263	-1.5106332473556	3
Os426	2.1055932463517	0.652814587988185	3
OS602	1.69967427673895	-1.54524801244833	3
P39	3.30549405878953	0.359350264810411	3
Pa392	-3.8971530139078	0.439379492330721	3
Pa405	1.57419762291803	-4.11600719715264	3
Pa468	-0.301787508190852	-1.09571891383792	3
Pa762	-3.10708103252132	-1.76594530660554	3
Pa778	0.147008838892616	-1.24078726846552	3
Pa880	2.60706067783643	2.61257826061491	3
Pa891	-0.640262170464786	-2.59011548990236	3
Pa91	-0.820495392329494	0.645667293321329	3
PH207	-3.80424161271022	-2.05400288283734	3
PH5HK	-0.128572389953477	0.928875360985148	3
PHAA0	-2.75566028125575	0.553048246637261	3
PHAW6	-2.38320997091165	-0.161656217132582	3
PHB09	-1.08724753921402	-0.604272407322422	3
PHB47	-1.44176511593183	-0.561076079990352	3
PHBA6	-0.52819026412546	-2.67957028201509	3
PHBB3	-1.06666392340562	-1.25796628516619	3
PHBW8	-1.44627851328	-1.37789965781515	3
PHDD6	-2.64148971810555	2.70041325298209	3
PHEG9	-0.397258354769018	-2.41150880825926	3
PHEM7	0.434997804829094	-0.92238101319402	3
PHEM9	-1.88229448250886	-0.568687394171471	3
PHEW7	-0.502047053813747	0.667550592768252	3
PHFA5	4.18568740738446	1.47048978913934	3
PHG29	-4.35655107203561	-1.48400535277017	3
PHG35	-5.22193446861113	-3.65443628703105	3
PHG39	3.25039735145838	1.19165421360395	3
PHG47	4.03284970159665	1.18963349472073	3
PHG50	-1.97595449628101	-1.74701735013599	3
PHG71	-2.08905242684485	-2.08583273535321	3
PHG72	-2.01005697443498	-2.12918234054087	3
PHG80	-1.14181146433346	-0.996488810363554	3
PHG83	-2.99859859018033	-1.95104020499734	3
PHG84	-1.50359960622731	-3.80874013182399	3
PHG86	5.06366891122692	0.909839049860205	3
PHGG7	2.14407130789862	0.993718250237203	3
PHGV6	-0.977945513492169	0.106678060041487	3
PHGW7	-1.67276222325381	-1.3292431034819	3
PHH93	0.784993444620064	-3.08492159204595	3
PHHB4	-0.950239386545547	-0.575106974959004	3
PHHB9	2.17916499472326	-0.77710363308662	3
PHHH9	-0.812384746511997	-0.829265993879877	3
PHJ31	3.30024903810835	-1.15915651500422	3
PHJ33	-2.72413263736127	-1.52344100345136	3
PHJ40	0.821739671899081	-0.154915460407182	3
PHJ65	1.71882286761487	1.81212004349213	3
PHJ70	0.717393656839076	-1.94657009552311	3
PHJ75	-1.56085491086477	-3.01874112090246	3
PHJ89	-1.0159590692615	1.04289778801055	3
PHJ90	-1.95216744129522	-2.90338171492726	3
PHJR5	-2.28031594617812	-1.24607354130705	3
PHK05	2.16550837969961	0.395495509705378	3
PHK29	-3.36469919141358	-1.18511762498287	3
PHK35	0.68813437556656	0.356126787852831	3
PHK42	-2.56046177227587	-1.04049686880908	3
PHK46	4.43929710693352	0.40974490090082	3
PHK56	-1.56827022894674	-1.64884555915394	3
PHK74	-1.30517199940135	-2.11592851163836	3
PHK76	3.89411073724666	0.712037268707446	3
PHK93	1.08260279974906	-0.312963795468126	3
PHKE6	-4.7434503038498	0.446106231117855	3
PHKM5	-0.941010703053628	2.98711859503483	3
PHM10	-2.54015449035092	-2.10385945510479	3
PHM49	-2.06434379227804	1.06489734016346	3
PHM57	-3.16120439787082	-1.57562200540231	3
PHM81	-4.81832184272874	-2.78421604240101	3
PHMK0	-1.27554411968219	-2.15416098776088	3
PHN11	-3.86235583638053	-1.29418105821098	3
PHN18	2.51986542801578	3.35004484396543	3
PHN34	-1.01884939096093	0.0278596243926234	3
PHN41	1.74204756002691	1.73693067760381	3
PHN46	-1.12618671882742	-0.53951334574001	3
PHN47	-1.17553026664712	0.219650733120387	3
PHN66	-1.04157591702502	1.15446564727761	3
PHN73	-1.22365781449727	0.0466329177129921	3
PHN82	-1.86971706270573	-2.28106381162888	3
PHP02	0.798764735785073	-0.693212469735993	3
PHP38	0.481221984409775	-0.334709803149557	3
PHP55	-4.17769555044891	-1.85969186575835	3
PHP60	-1.21924806224511	0.821517911015596	3
PHP76	-2.48131289072552	-1.55242733253059	3
PHP85	1.80651395507405	-0.800806356503279	3
PHPR5	1.05452414976869	0.221708224261684	3
PHR03	0.830596888260775	-3.06833171497352	3
PHR25	-1.40783668072919	-0.100138866583639	3
PHR31	-3.32415909576549	-2.50117926393321	3
PHR32	1.15403503293904	2.71336457174813	3
PHR36	-2.24223379579736	-2.5400662968193	3
PHR55	-2.13380018767934	-1.16227316206174	3
PHR58	0.473691436559848	1.86915455584212	3
PHR61	-3.50079282702545	-0.337345564521828	3
PHR62	-2.16774312752936	-1.9944499467555	3
PHR63	-4.18105503318799	-2.72953611686997	3
PHRE1	-0.823643943887123	0.813341398725168	3
PHT10	0.489307162063422	1.49357197355088	3
PHT11	-1.35482876723716	-1.52468518423889	3
PHT22	1.32915749697147	-1.4782309601556	3
PHT47	2.87311510565805	1.85717784063109	3
PHT55	-2.13527366608835	-2.29171784299013	3
PHT60	-4.05934798912413	1.11698672570485	3
PHT69	2.53990233693117	-2.15038962578522	3
PHT73	-2.97348510838094	-2.42769014652232	3
PHT77	-1.83538620679701	-0.306088730568558	3
PHTD5	0.0602845675016521	-2.36841735288062	3
PHTE4	-0.660143970110461	-1.14190350222818	3
PHTM9	-0.76454082932064	3.00144611954382	3
PHV07	-0.74244760068582	-0.526069279419394	3
PHV37	0.0865426159456734	0.462414006060524	3
PHV53	-2.6777961053538	-1.48920179724588	3
PHV57	-1.02527300234919	-3.37470231510976	3
PHV63	1.57279753391786	0.889316404575383	3
PHV78	0.445481902412916	-1.41644653728587	3
PHVA9	-1.09636065659689	0.0178646893947978	3
PHVJ4	4.9680712692646	-0.633518144895401	3
PHW03	-4.23467265674585	-1.82558642631827	3
PHW06	-0.615714625710286	1.61441760561922	3
PHW17	1.28690662978593	0.930719035536448	3
PHW20	1.01979025329399	0.354989137237705	3
PHW30	2.65313436466367	-0.617747396028264	3
PHW43	-3.37052206130805	-1.1032041241964	3
PHW51	-2.80815565710265	-1.44022914649538	3
PHW52	-0.569582184691005	-0.403697972465983	3
PHW53	0.785832455787404	-2.99309607952334	3
PHW65	1.36877366170156	-0.768385266247759	3
PHW79	-2.70073888940836	-1.60028822691152	3
PHW80	-0.50531533502301	0.361754679058463	3
PHW86	-2.37538546665369	-1.9944412249292	3
PHWG5	-1.16273201383284	0.0824456485755906	3
PHWRZ	2.62314264071201	0.563755527686311	3
PHZ51	-2.67136374777376	-2.10975329186148	3
R101	-5.3754954735079	-2.53549652352317	3
R113	-1.53377545719144	-3.50321544951024	3
R134	-0.310707290889868	0.288806749726621	3
R168	-1.23010147456279	-0.859678903419052	3
R177	-3.14146047965523	-1.61129993672641	3
R181B	0.299872543539081	2.88657553682746	3
R197	2.89650149920906	0.256125097413875	3
R225	-2.41978238240158	-0.542648073303622	3
R226	-2.86387841883318	-0.824682072848534	3
R227	1.61354347950788	-1.10289055139892	3
R229	0.783125300362837	1.17392830080877	3
R30	1.95517461160873	1.13690602346193	3
R4	-1.6340815017377	1.16577620519224	3
R53	-3.45762799396966	-1.77570414064938	3
R71	-1.61724641628125	-2.86651166394892	3
R78	0.61993966243082	-0.119735730485311	3
RS_710	-1.70093198340157	0.785493007386645	3
S_56	0.789769365507996	1.34792725887759	3
S8324	-4.98142481275418	-2.29537850751107	3
S8326	-2.88028765135485	-1.75191320132151	3
SD101	0.226322255154611	-0.387595307882704	3
SD102	-5.65421347171259	-1.70537185620864	3
SD107	-2.20449226234933	0.00270590722741229	3
SD15	1.47021771244284	-0.669169625665135	3
SD40	1.77326719835317	0.599897496767416	3
SD42	-0.420950650512957	-2.19861526050016	3
SD44	-5.88638111936042	-1.97258787759022	3
Seagull_Seventeen	-2.54146997892978	-1.97947650815433	3
Sg_1533	1.53903058578918	1.00364073976843	3
Sg_18	0.333152972191937	1.5994281251506	3
SG_30A	0.397143161327972	3.35997039951018	3
T141	-2.08893013439125	-0.856458992399263	3
T146	-3.41890665787467	-1.76048382686682	3
T232	-1.27495809806079	-0.679068138210712	3
T234	1.91535647141039	-0.434421044115072	3
T242	-0.796343058602819	2.34378244903588	3
T8	-2.00571655927685	-2.08578069286234	3
T9	0.571586882682492	2.67399875308602	3
Tr	3.89032653668957	1.09844259536234	3
Tr9-1-1-6	3.18573436687408	2.02514264431335	3
Tx303	1.71588850783606	0.756887921473077	3
TZU-CHIAO-HSI-WU_105	-2.71639253916514	-3.23080197088025	3
U_123	5.57664117728475	2.67754682774258	3
U267Y	2.88065453713085	3.3849820247336	3
Va102	0.0626622214283511	-1.00533412482701	3
Va14	0.778327702732701	-0.646149860559681	3
Va17	-2.7799011565785	-1.59252082102408	3
Va22	-2.55833319037206	-0.223234373086782	3
Va26	1.72849493214467	-0.457129354410631	3
Va35	-0.393746318500286	0.425653458351492	3
Va38	-2.2184673780995	-1.46749521623465	3
Va52	3.16824458221472	-1.12140310203384	3
Va59	-3.10954423456228	-0.114664880102158	3
Va85	1.87038593418047	0.763158371393052	3
Va99	-5.16064390540874	-0.135430510614404	3
VaW6	2.97438188760174	-0.405687412311919	3
W10001_0003	-2.65693464024249	-0.13365438972079	3
W10001_0007	-1.43500623884226	-3.68968444319251	3
W10001_0009	-3.40164248299065	-2.15480052849394	3
W10001_0010	-2.18580384612387	0.319833841924966	3
W10001_0012	-3.02030444198856	-1.42257140249432	3
W10001_0016	-4.09881814101972	-2.94897587048107	3
W10001_0018	1.16585049163221	-0.271114249406618	3
W10001_0030	-1.99900896305053	-1.46440922814311	3
W10001_0031	1.6700524536939	-2.2142022591716	3
W10001_0040	0.0840959123681995	-1.39312584158927	3
W10002_0001	-1.68443885606003	-1.79800810194502	3
W10002_0004	0.564577085676865	-0.211697647753596	3
W117HT	-1.07961055258374	-0.920971400626084	3
W153R	0.199683818535426	-1.93885446957664	3
W182B	-0.116817808000108	-1.82172879393174	3
W182BN	-1.00586172106413	-1.86098002009403	3
W182E	-1.84466953337852	-3.83041804065877	3
W22	0.0164944352466881	0.706431233045001	3
W23	-0.292113041833997	-2.84184269031445	3
W24	-4.85965230902691	-0.277441238990104	3
W32	0.402278859678107	-1.97173332786642	3
W37A	-1.65791689611949	0.124569958004548	3
W552	-1.81132520539576	-0.451987591552169	3
W59E	-0.740552062674348	-0.705098497732409	3
W601S	-4.13252131024677	-3.03409492614473	3
W602S	-4.67305315220788	-3.49406214156864	3
W603S	-2.65351400968924	-0.308561956224009	3
W604S	-0.945431433865262	-1.61826595651787	3
W605S	-4.60654479456644	-4.08101665945626	3
W64A	0.180405597824636	-1.29354231531682	3
W703	2.06854044131394	2.77023323679533	3
W7151	4.35251920350038	1.25296069318173	3
W802G	1.36085662354726	1.64540143512319	3
W803G	-2.02532167544717	1.25234488914924	3
W809G	-1.29722780121616	0.47679678803446	3
W810G	2.705201527129	0.991544151263498	3
W811G	3.50886649185891	2.16950822484496	3
W812G	3.6670409397997	-1.36052450032981	3
W813G	2.62254506561586	0.338958590375428	3
W814G	3.28166401675608	-0.806040788599461	3
W815G	4.19819410251043	-1.31348245808307	3
W816G	3.42012709705153	1.01936460942388	3
W817G	0.70256699577725	-1.8848885115407	3
W818G	2.05454688180713	3.28291193848223	3
W819G	0.537233758080776	-1.09095701805646	3
W820G	0.706210525807218	-0.256983600512053	3
W821G	4.86588213829454	1.39112160180412	3
W8304	-0.618433783940961	-1.44259459206698	3
W85	-0.203463759676452	1.34608945100895	3
W8555	-1.17026941839589	-1.89044660672825	3
W9	-1.8789563346799	-1.54454794271315	3
WD	-0.859764215563616	0.893512308514567	3
WD456	-3.91787011439891	-0.0805189492469408	3
Wf9	-1.77391520846977	-2.2774632956558	3
WIL500	1.98085688735358	0.82391302403856	3
WIL900	-1.22887936795949	0.44240771288061	3
WIL901	0.00252660568205254	-2.80331154675481	3
WIL903	2.87416774644837	-0.923749326963436	3
WR3	0.684672199228333	-1.8290685444876	3
WU-TAN-TZAO	-1.50211627318229	-2.81880241510039	3
WXB6	3.18521357694206	0.323884371746702	3
YANG	0.707379896370748	1.34366549476505	3
YE_4	-2.71217937763359	0.593251277980644	3
YE-CHI-HUNG	4.69897007330208	0.646720908740896	3
YELLOW_3-4	2.98529477141884	0.807299593671158	3
YING-55	1.02776518726276	-2.93263409393423	3
Yong_28	2.7557859773281	-0.173965640139988	3
Yu796_NS	0.451395330685069	-1.80593882808199	3
ZS01250	-4.37054328092981	-0.776406022886386	3
ZS1791	1.25885311010011	1.16293110222507	3
ZS635	2.17198616432184	1.19205331978425	3
